Date,SPY
5/7/2009,75.3906
5/6/2009,76.4527
5/5/2009,75.15
5/4/2009,75.4072
5/1/2009,72.9263
4/30/2009,72.5363
4/29/2009,72.5114
4/28/2009,71.0013
4/27/2009,71.2253
4/24/2009,71.9056
4/23/2009,70.8353
4/22/2009,70.1466
4/21/2009,70.578
4/20/2009,69.2256
4/17/2009,72.2541
4/16/2009,71.7729
4/15/2009,70.7357
4/14/2009,69.9889
4/13/2009,71.217
4/9/2009,71.2004
4/8/2009,68.4788
4/7/2009,67.7487
4/6/2009,69.3666
4/3/2009,69.9143
4/2/2009,69.2256
4/1/2009,67.2591
3/31/2009,65.9813
3/30/2009,65.3755
3/27/2009,67.7154
3/26/2009,68.9601
3/25/2009,67.5827
3/24/2009,66.8774
3/23/2009,68.2216
3/20/2009,63.6497
3/19/2009,65.0346
3/18/2009,65.8501
3/17/2009,64.4084
3/16/2009,62.4971
3/13/2009,62.6866
3/12/2009,62.2005
3/11/2009,59.8443
3/10/2009,59.4571
3/9/2009,56.1123
3/6/2009,56.7796
3/5/2009,56.6807
3/4/2009,59.0946
3/3/2009,57.727
3/2/2009,58.1637
2/27/2009,60.9071
2/26/2009,62.2993
2/25/2009,63.3292
2/24/2009,63.8317
2/23/2009,61.5002
2/20/2009,63.7823
2/19/2009,64.4084
2/18/2009,65.1087
2/17/2009,65.2652
2/13/2009,68.1817
2/12/2009,68.9231
2/11/2009,68.8737
2/10/2009,68.47
2/9/2009,71.7571
2/6/2009,71.6583
2/5/2009,69.6728
2/4/2009,68.6512
2/3/2009,68.989
2/2/2009,68.0333
1/30/2009,68.2393
1/29/2009,69.6563
1/28/2009,71.9961
1/27/2009,69.6399
1/26/2009,68.9396
1/23/2009,68.47
1/22/2009,68.1734
1/21/2009,69.2444
1/20/2009,66.3774
1/16/2009,70.0765
1/15/2009,69.5328
1/14/2009,69.508
1/13/2009,71.7654
1/12/2009,71.6336
1/9/2009,73.3966
1/8/2009,75.0031
1/7/2009,74.6983
1/6/2009,77.0051
1/5/2009,76.4943
1/2/2009,76.5849
12/31/2008,74.344
12/30/2008,73.2977
12/29/2008,71.6006
12/26/2008,71.8066
12/24/2008,71.3947
12/23/2008,70.9827
12/22/2008,71.7242
12/19/2008,72.6552
12/18/2008,72.969
12/17/2008,74.3583
12/16/2008,75.0856
12/15/2008,71.7105
12/12/2008,72.7239
12/11/2008,71.8658
12/10/2008,73.6391
12/9/2008,73.1406
12/8/2008,74.3664
12/5/2008,71.8576
12/4/2008,69.7083
12/3/2008,71.3591
12/2/2008,69.6838
12/1/2008,67.1014
11/28/2008,73.6228
11/26/2008,72.7075
11/25/2008,70.0025
11/24/2008,69.4877
11/21/2008,64.9848
11/20/2008,61.6588
11/19/2008,66.6029
11/18/2008,71.1629
11/17/2008,69.8473
11/14/2008,70.7871
11/13/2008,74.5054
11/12/2008,70.1333
11/11/2008,73.3613
11/10/2008,75.6985
11/7/2008,76.7037
11/6/2008,74.2521
11/5/2008,78.6078
11/4/2008,82.0565
11/3/2008,79.3596
10/31/2008,79.1308
10/30/2008,78.6977
10/29/2008,76.0662
10/28/2008,76.622
10/27/2008,68.6051
10/24/2008,71.1303
10/23/2008,74.9303
10/22/2008,74.0723
10/21/2008,78.3381
10/20/2008,80.7489
10/17/2008,76.1725
10/16/2008,76.6301
10/15/2008,73.5656
10/14/2008,81.5988
10/13/2008,82.8246
10/10/2008,72.3234
10/9/2008,74.1213
10/8/2008,79.6865
10/7/2008,81.7459
10/6/2008,85.5786
10/3/2008,90.1714
10/2/2008,91.4054
10/1/2008,94.8458
9/30/2008,94.7886
9/29/2008,91.0213
9/26/2008,98.7603
9/25/2008,98.7113
9/24/2008,97.1912
9/23/2008,96.8807
9/22/2008,99.1362
9/19/2008,101.4326
9/18/2008,97.5582
9/17/2008,94.7469
9/16/2008,99.2076
9/15/2008,97.5744
9/12/2008,102.4495
9/11/2008,101.9782
9/10/2008,100.5238
9/9/2008,100.1176
9/8/2008,103.1807
9/5/2008,101.0926
9/4/2008,100.7757
9/3/2008,103.9039
9/2/2008,103.9933
8/29/2008,104.6433
8/28/2008,105.7808
8/27/2008,104.5133
8/26/2008,103.5058
8/25/2008,103.2051
8/22/2008,105.342
8/21/2008,103.8389
8/20/2008,103.6601
8/19/2008,103.1807
8/18/2008,104.3183
8/15/2008,105.7645
8/14/2008,105.2527
8/13/2008,104.4645
8/12/2008,105.0983
8/11/2008,106.2033
8/8/2008,105.1145
8/7/2008,103.197
8/6/2008,104.757
8/5/2008,104.2939
8/4/2008,101.5557
8/1/2008,102.5064
7/31/2008,103.0507
7/30/2008,104.432
7/29/2008,102.6039
7/28/2008,100.4588
7/25/2008,101.9539
7/24/2008,101.9782
7/23/2008,104.1395
7/22/2008,103.5789
7/21/2008,102.417
7/18/2008,102.3601
7/17/2008,101.7264
7/16/2008,100.7188
7/15/2008,98.3057
7/14/2008,99.7113
7/11/2008,100.6213
7/10/2008,101.8076
7/9/2008,101.3932
7/8/2008,103.3839
7/7/2008,101.5801
7/3/2008,102.6282
7/2/2008,102.5226
7/1/2008,104.3101
6/30/2008,103.9851
6/27/2008,103.6195
6/26/2008,104.1883
6/25/2008,107.0971
6/24/2008,106.5933
6/23/2008,106.8046
6/20/2008,106.9102
6/19/2008,108.6741
6/18/2008,108.5367
6/17/2008,109.6039
6/16/2008,110.1375
6/13/2008,110.0728
6/12/2008,108.6984
6/11/2008,108.2861
6/10/2008,109.903
6/9/2008,110.4527
6/6/2008,110.186
6/5/2008,113.816
6/4/2008,111.5846
6/3/2008,111.6412
6/2/2008,112.2961
5/30/2008,113.4684
5/29/2008,113.1854
5/28/2008,112.6194
5/27/2008,112.1021
5/23/2008,111.2774
5/22/2008,112.7892
5/21/2008,112.7731
5/20/2008,114.7134
5/19/2008,115.6512
5/16/2008,115.3359
5/15/2008,115.2308
5/14/2008,113.8079
5/13/2008,113.5734
5/12/2008,113.5573
5/9/2008,112.2961
5/8/2008,112.5063
5/7/2008,112.7973
5/6/2008,114.8427
5/5/2008,113.8564
5/2/2008,114.4062
5/1/2008,114.0909
4/30/2008,111.7786
4/29/2008,112.4416
4/28/2008,112.8863
4/25/2008,112.862
4/24/2008,111.8272
4/23/2008,111.3421
4/22/2008,111.5199
4/21/2008,112.0131
4/18/2008,111.9565
4/17/2008,110.8004
4/16/2008,110.6387
4/15/2008,107.7202
4/14/2008,107.4695
4/11/2008,107.8333
4/10/2008,109.9677
4/9/2008,109.8141
4/8/2008,110.6145
4/7/2008,110.7276
4/4/2008,110.671
4/3/2008,110.7923
4/2/2008,110.5174
4/1/2008,110.4447
3/31/2008,106.6934
3/28/2008,106.3215
3/27/2008,107.3482
3/26/2008,107.6878
3/25/2008,109.0218
3/24/2008,108.9167
3/20/2008,106.7823
3/19/2008,104.8404
3/18/2008,107.5032
3/17/2008,103.2153
3/14/2008,104.2692
3/13/2008,105.9103
3/12/2008,105.677
3/11/2008,106.6746
3/10/2008,102.974
3/7/2008,104.3496
3/6/2008,105.4357
3/5/2008,107.6641
3/4/2008,106.9884
3/3/2008,107.3986
2/29/2008,107.6561
2/28/2008,110.1097
2/27/2008,111.1958
2/26/2008,111.3084
2/25/2008,110.4798
2/22/2008,109.1041
2/21/2008,108.4364
2/20/2008,109.3455
2/19/2008,109.0237
2/15/2008,108.718
2/14/2008,108.7421
2/13/2008,109.7075
2/12/2008,108.5974
2/11/2008,107.5998
2/8/2008,107.0527
2/7/2008,107.7445
2/6/2008,107.0366
2/5/2008,107.9055
2/4/2008,110.874
2/1/2008,112.2899
1/31/2008,110.5119
1/30/2008,108.533
1/29/2008,109.3374
1/28/2008,108.7985
1/25/2008,107.0286
1/24/2008,108.5974
1/23/2008,107.6882
1/22/2008,105.1622
1/18/2008,106.2402
1/17/2008,107.3423
1/16/2008,110.1983
1/15/2008,111.1556
1/14/2008,113.6575
1/11/2008,112.7485
1/10/2008,113.6656
1/9/2008,112.9255
1/8/2008,111.7509
1/7/2008,113.5851
1/4/2008,113.6817
1/3/2008,116.5376
1/2/2008,116.5939
12/31/2007,117.6237
12/28/2007,118.5005
12/27/2007,118.7982
12/26/2007,120.3106
12/24/2007,120.0532
12/21/2007,119.1682
12/20/2007,117.4749
12/19/2007,116.7386
12/18/2007,116.7386
12/17/2007,116.0904
12/14/2007,117.7709
12/13/2007,119.2834
12/12/2007,119.5314
12/11/2007,118.3631
12/10/2007,121.7001
12/7/2007,120.7637
12/6/2007,120.7878
12/5/2007,119.0833
12/4/2007,117.1227
12/3/2007,118.179
11/30/2007,118.9633
11/29/2007,117.7789
11/28/2007,117.7389
11/27/2007,114.0898
11/26/2007,112.7934
11/23/2007,115.3382
11/21/2007,113.3776
11/20/2007,115.7463
11/19/2007,115.0421
11/16/2007,116.6666
11/15/2007,116.4665
11/14/2007,118.171
11/13/2007,118.4991
11/12/2007,114.9941
11/9/2007,116.1464
11/8/2007,117.7629
11/7/2007,118.3631
11/6/2007,121.6921
11/5/2007,120.0756
11/2/2007,120.9958
11/1/2007,120.8598
10/31/2007,123.7567
10/30/2007,122.4843
10/29/2007,123.3405
10/26/2007,122.9324
10/25/2007,121.508
10/24/2007,121.2199
10/23/2007,121.444
10/22/2007,120.4677
10/19/2007,119.7715
10/18/2007,122.9885
10/17/2007,123.4365
10/16/2007,123.0604
10/15/2007,124.0447
10/12/2007,125.1011
10/11/2007,124.4128
10/10/2007,125.013
10/9/2007,125.2211
10/8/2007,124.0528
10/5/2007,124.717
10/4/2007,123.2525
10/3/2007,123.0604
10/2/2007,123.3086
10/1/2007,123.4766
9/28/2007,122.1002
9/27/2007,122.5083
9/26/2007,121.7881
9/25/2007,121.1479
9/24/2007,121.3879
9/21/2007,121.6121
9/20/2007,121.2848
9/19/2007,122.1449
9/18/2007,121.4281
9/17/2007,117.9555
9/14/2007,118.5927
9/13/2007,118.6007
9/12/2007,117.7723
9/11/2007,117.4697
9/10/2007,116.1157
9/7/2007,116.3387
9/6/2007,117.9794
9/5/2007,117.7086
9/4/2007,118.736
8/31/2007,117.5493
8/30/2007,116.4025
8/29/2007,116.7131
8/28/2007,114.467
8/27/2007,117.0396
8/24/2007,118.1387
8/23/2007,116.6971
8/22/2007,116.8007
8/21/2007,115.4307
8/20/2007,115.1998
8/17/2007,115.2555
8/16/2007,113.1768
8/15/2007,112.3325
8/14/2007,113.9016
8/13/2007,115.6697
8/10/2007,115.2555
8/9/2007,115.7971
8/8/2007,119.3334
8/7/2007,117.6927
8/6/2007,116.4502
8/3/2007,114.5308
8/2/2007,117.5573
8/1/2007,116.6255
7/31/2007,116.0599
7/30/2007,117.3821
7/27/2007,115.5741
7/26/2007,117.8918
7/25/2007,120.7511
7/24/2007,120.5042
7/23/2007,122.6308
7/20/2007,122.2564
7/19/2007,123.5068
7/18/2007,123.029
7/17/2007,123.252
7/16/2007,123.3157
7/13/2007,123.3316
7/12/2007,122.9652
7/11/2007,121.0538
7/10/2007,120.2015
7/9/2007,121.9378
7/6/2007,121.8423
7/5/2007,121.2051
7/3/2007,121.3325
7/2/2007,120.8944
6/29/2007,119.8112
6/28/2007,119.7714
6/27/2007,119.7874
6/26/2007,118.1069
6/25/2007,119.3334
6/22/2007,119.9069
6/21/2007,121.0458
6/20/2007,120.3768
6/19/2007,122.0732
6/18/2007,121.7706
6/15/2007,121.914
6/14/2007,121.2242
6/13/2007,120.4549
6/12/2007,118.6785
6/11/2007,119.987
6/8/2007,119.7809
6/7/2007,118.2424
6/6/2007,120.4153
6/5/2007,121.7238
6/4/2007,122.2076
6/1/2007,122.1917
5/31/2007,121.589
5/30/2007,121.7159
5/29/2007,120.7325
5/25/2007,120.2963
5/24/2007,119.7968
5/23/2007,120.8911
5/22/2007,120.8752
5/21/2007,120.9704
5/18/2007,121.0339
5/17/2007,119.987
5/16/2007,120.225
5/15/2007,119.4081
5/14/2007,119.3764
5/11/2007,119.6381
5/10/2007,118.623
5/9/2007,119.8761
5/8/2007,119.5509
5/7/2007,119.7095
5/4/2007,119.6857
5/3/2007,119.2337
5/2/2007,118.5913
5/1/2007,117.9014
4/30/2007,117.6
4/27/2007,118.5833
4/26/2007,118.6785
4/25/2007,118.5437
4/24/2007,117.4652
4/23/2007,117.4176
4/20/2007,117.8617
4/19/2007,116.7594
4/18/2007,116.7911
4/17/2007,116.6483
4/16/2007,116.3391
4/13/2007,115.2447
4/12/2007,114.7213
4/11/2007,114.2137
4/10/2007,114.6816
4/9/2007,114.5468
4/5/2007,114.3882
4/4/2007,114.0789
4/3/2007,113.952
4/2/2007,112.7387
3/30/2007,112.6118
3/29/2007,112.588
3/28/2007,112.469
3/27/2007,113.2938
3/26/2007,113.5634
3/23/2007,113.7141
3/22/2007,113.5476
3/21/2007,113.6348
3/20/2007,111.7949
3/19/2007,111.1843
3/16/2007,109.8599
3/15/2007,110.1684
3/14/2007,110.0183
3/13/2007,109.2047
3/12/2007,111.3691
3/9/2007,111.2032
3/8/2007,111.1716
3/7/2007,110.2395
3/6/2007,110.3501
3/5/2007,108.4938
3/2/2007,109.5365
3/1/2007,110.9899
2/28/2007,111.3217
2/27/2007,110.1921
2/26/2007,114.6709
2/23/2007,114.7736
2/22/2007,115.2238
2/21/2007,115.3107
2/20/2007,115.3581
2/16/2007,115.1132
2/15/2007,115.1685
2/14/2007,115.0184
2/13/2007,114.2681
2/12/2007,113.3122
2/9/2007,113.6993
2/8/2007,114.5524
2/7/2007,114.7025
2/6/2007,114.4498
2/5/2007,114.4181
2/2/2007,114.3865
2/1/2007,114.2286
1/31/2007,113.5492
1/30/2007,112.7909
1/29/2007,112.2064
1/26/2007,112.2696
1/25/2007,112.3722
1/24/2007,113.7072
1/23/2007,112.7989
1/22/2007,112.467
1/19/2007,112.8146
1/18/2007,112.5934
1/17/2007,112.9726
1/16/2007,112.9252
1/12/2007,113.1464
1/11/2007,112.2933
1/10/2007,111.8035
1/9/2007,111.4323
1/8/2007,111.5271
1/5/2007,111.0136
1/4/2007,111.9062
1/3/2007,111.6693
12/29/2006,111.8667
12/28/2006,112.3328
12/27/2006,112.5697
12/26/2006,111.8351
12/22/2006,111.1795
12/21/2006,111.8667
12/20/2006,112.2775
12/19/2006,112.3407
12/18/2006,112.1274
12/15/2006,112.4355
12/14/2006,112.4252
12/13/2006,111.4433
12/12/2006,111.3254
12/11/2006,111.4119
12/8/2006,111.0898
12/7/2006,110.8855
12/6/2006,111.3726
12/5/2006,111.4669
12/4/2006,110.9877
12/1/2006,110.1471
11/30/2006,110.3906
11/29/2006,110.3435
11/28/2006,109.2045
11/27/2006,108.7332
11/24/2006,110.2493
11/22/2006,110.697
11/21/2006,110.4771
11/20/2006,110.3671
11/17/2006,110.3043
11/16/2006,110.2728
11/15/2006,109.9901
11/14/2006,109.6758
11/13/2006,108.8589
11/10/2006,108.5918
11/9/2006,108.5447
11/8/2006,109.1181
11/7/2006,108.8825
11/6/2006,108.4661
11/3/2006,107.2564
11/2/2006,107.445
11/1/2006,107.5078
10/31/2006,108.2383
10/30/2006,108.254
10/27/2006,108.3326
10/26/2006,109.016
10/25/2006,108.6782
10/24/2006,108.309
10/23/2006,107.9869
10/20/2006,107.4921
10/19/2006,107.4685
10/18/2006,107.2956
10/17/2006,107.1543
10/16/2006,107.4921
10/13/2006,107.3271
10/12/2006,107.0521
10/11/2006,106.1331
10/10/2006,106.2588
10/9/2006,106.1174
10/6/2006,106.0545
10/5/2006,106.1881
10/4/2006,105.9839
10/3/2006,104.7584
10/2/2006,104.5385
9/29/2006,104.9312
9/28/2006,105.0176
9/27/2006,105.0569
9/26/2006,104.9312
9/25/2006,104.0672
9/22/2006,103.2737
9/21/2006,103.588
9/20/2006,104.0907
9/19/2006,103.5408
9/18/2006,103.8001
9/15/2006,103.6587
9/14/2006,103.4159
9/13/2006,103.4081
9/12/2006,102.9936
9/11/2006,101.9925
9/8/2006,101.8909
9/7/2006,101.6015
9/6/2006,102.0707
9/5/2006,102.978
9/1/2006,102.7824
8/31/2006,102.1724
8/30/2006,102.188
8/29/2006,102.1255
8/28/2006,102.0082
8/25/2006,101.5232
8/24/2006,101.3981
8/23/2006,101.4842
8/22/2006,101.7657
8/21/2006,101.7736
8/18/2006,102.2116
8/17/2006,101.6953
8/16/2006,101.4372
8/15/2006,100.6004
8/14/2006,99.4116
8/11/2006,99.3334
8/10/2006,99.615
8/9/2006,99.3099
8/8/2006,99.6463
8/7/2006,100.0295
8/4/2006,100.2641
8/3/2006,100.4362
8/2/2006,100.1702
8/1/2006,99.4977
7/31/2006,99.9904
7/28/2006,100.092
7/27/2006,99.0988
7/26/2006,99.1926
7/25/2006,99.0597
7/24/2006,98.7077
7/21/2006,96.9402
7/20/2006,97.6285
7/19/2006,98.301
7/18/2006,96.9559
7/17/2006,96.4631
7/14/2006,96.6039
7/13/2006,96.9793
7/12/2006,98.5826
7/11/2006,99.6463
7/10/2006,99.2083
7/7/2006,99.0206
7/6/2006,99.6697
7/5/2006,99.3803
7/3/2006,99.9513
6/30/2006,99.5446
6/29/2006,99.5368
6/28/2006,97.5659
6/27/2006,96.9089
6/26/2006,97.7536
6/23/2006,97.3234
6/22/2006,97.3391
6/21/2006,97.7692
6/20/2006,97.0497
6/19/2006,96.7212
6/16/2006,97.4877
6/15/2006,98.2033
6/14/2006,96.1632
6/13/2006,95.4235
6/12/2006,96.5448
6/9/2006,97.6037
6/8/2006,97.9152
6/7/2006,98.0008
6/6/2006,98.7406
6/5/2006,98.9819
6/2/2006,100.4458
6/1/2006,100.2356
5/31/2006,99.2856
5/30/2006,98.1877
5/26/2006,99.963
5/25/2006,99.4569
5/24/2006,98.2422
5/23/2006,97.4636
5/22/2006,98.2111
5/19/2006,98.9664
5/18/2006,98.2734
5/17/2006,98.7717
5/16/2006,100.6872
5/15/2006,100.8352
5/12/2006,100.6327
5/11/2006,101.9642
5/10/2006,103.21
5/9/2006,103.2645
5/8/2006,103.062
5/5/2006,103.1867
5/4/2006,102.2834
5/3/2006,101.9175
5/2/2006,102.299
5/1/2006,101.5359
4/28/2006,102.369
4/27/2006,102.0264
4/26/2006,101.5359
4/25/2006,101.5126
4/24/2006,101.933
4/21/2006,102.1199
4/20/2006,102.1043
4/19/2006,101.9642
4/18/2006,101.7695
4/17/2006,100.1811
4/13/2006,100.22
4/12/2006,100.3524
4/11/2006,100.1655
4/10/2006,101.022
4/7/2006,100.8663
4/6/2006,101.9019
4/5/2006,102.0109
4/4/2006,101.6605
4/3/2006,101.0142
3/31/2006,101.0921
3/30/2006,101.0687
3/29/2006,101.2478
3/28/2006,100.6171
3/27/2006,101.2401
3/24/2006,101.388
3/23/2006,101.3101
3/22/2006,101.5203
3/21/2006,100.9052
3/20/2006,101.5437
3/17/2006,101.7072
3/16/2006,101.6223
3/15/2006,101.4129
3/14/2006,100.9631
3/13/2006,99.9161
3/10/2006,99.73
3/9/2006,98.7915
3/8/2006,99.4585
3/7/2006,99.2491
3/6/2006,99.4042
3/3/2006,99.8618
3/2/2006,100.3272
3/1/2006,100.3349
2/28/2006,99.4508
2/27/2006,100.4047
2/24/2006,100.3659
2/23/2006,100.11
2/22/2006,100.2574
2/21/2006,99.6524
2/17/2006,99.9006
2/16/2006,100.172
2/15/2006,99.4275
2/14/2006,99.0785
2/13/2006,98.0392
2/10/2006,98.2176
2/9/2006,98.0392
2/8/2006,98.2021
2/7/2006,97.318
2/6/2006,98.1866
2/3/2006,97.9307
2/2/2006,98.4193
2/1/2006,99.5749
1/31/2006,98.8846
1/30/2006,99.6136
1/27/2006,99.6912
1/26/2006,98.776
1/25/2006,98.2331
1/24/2006,98.1478
1/23/2006,98.047
1/20/2006,97.698
1/19/2006,99.5128
1/18/2006,99.1328
1/17/2006,99.5283
1/13/2006,99.7998
1/12/2006,99.8928
1/11/2006,100.2883
1/10/2006,99.9704
1/9/2006,99.8696
1/6/2006,99.6136
1/5/2006,98.7915
1/4/2006,98.7295
1/3/2006,98.2642
12/30/2005,96.5657
12/29/2005,97.0931
12/28/2005,97.5274
12/27/2005,97.3102
12/23/2005,98.3107
12/22/2005,98.2564
12/21/2005,97.7445
12/20/2005,97.5894
12/19/2005,97.4964
12/16/2005,98.0005
12/15/2005,98.3169
12/14/2005,98.6023
12/13/2005,98.2166
12/12/2005,97.5531
12/9/2005,97.4606
12/8/2005,97.206
12/7/2005,97.2677
12/6/2005,97.8386
12/5/2005,97.6534
12/2/2005,97.8617
12/1/2005,97.7383
11/30/2005,96.7508
11/29/2005,97.2754
11/28/2005,97.3834
11/25/2005,98.0777
11/23/2005,98.0006
11/22/2005,97.4374
11/21/2005,97.0208
11/18/2005,96.5348
11/17/2005,96.1568
11/16/2005,95.2696
11/15/2005,95.0767
11/14/2005,95.4239
11/11/2005,95.4779
11/10/2005,95.1538
11/9/2005,94.421
11/8/2005,94.2975
11/7/2005,94.2975
11/4/2005,94.2049
11/3/2005,94.3284
11/2/2005,93.9272
11/1/2005,92.9551
10/31/2005,92.6774
10/28/2005,92.4228
10/27/2005,91.1113
10/26/2005,92.0911
10/25/2005,92.3611
10/24/2005,92.5462
10/21/2005,91.1344
10/20/2005,90.7796
10/19/2005,92.4074
10/18/2005,90.8953
10/17/2005,91.8905
10/14/2005,91.5511
10/13/2005,90.5944
10/12/2005,90.6484
10/11/2005,91.3659
10/10/2005,91.4971
10/7/2005,92.2762
10/6/2005,91.9599
10/5/2005,92.2917
10/4/2005,93.5183
10/3/2005,94.583
9/30/2005,94.9224
9/29/2005,94.6293
9/28/2005,93.8655
9/27/2005,93.7729
9/26/2005,93.796
9/23/2005,93.688
9/22/2005,93.6109
9/21/2005,93.2791
9/20/2005,94.1586
9/19/2005,94.961
9/16/2005,95.2773
9/15/2005,94.6046
9/14/2005,94.6506
9/13/2005,94.9963
9/12/2005,95.5264
9/9/2005,95.7185
9/8/2005,94.8734
9/7/2005,95.1884
9/6/2005,95.0271
9/2/2005,93.9286
9/1/2005,94.0976
8/31/2005,94.1667
8/30/2005,92.9913
8/29/2005,93.483
8/26/2005,92.7685
8/25/2005,93.4062
8/24/2005,93.0681
8/23/2005,93.9055
8/22/2005,94.0822
8/19/2005,94.0822
8/18/2005,93.8671
8/17/2005,93.8748
8/16/2005,93.8825
8/15/2005,95.1192
8/12/2005,94.5354
8/11/2005,95.1192
8/10/2005,94.7428
8/9/2005,94.7889
8/8/2005,94.2204
8/5/2005,94.3971
8/4/2005,95.0424
8/3/2005,95.8107
8/2/2005,95.5572
8/1/2005,94.9887
7/29/2005,95.0578
7/28/2005,95.6954
7/27/2005,95.0962
7/26/2005,94.7505
7/25/2005,94.6353
7/22/2005,94.9042
7/21/2005,94.2742
7/20/2005,94.8273
7/19/2005,94.5047
7/18/2005,93.99
7/15/2005,94.3664
7/14/2005,94.4202
7/13/2005,94.0515
7/12/2005,93.9208
7/11/2005,93.675
7/8/2005,93.1987
7/7/2005,92.1463
7/6/2005,91.7853
7/5/2005,92.5611
7/1/2005,91.8236
6/30/2005,91.5548
6/29/2005,92.0541
6/28/2005,92.2999
6/27/2005,91.5317
6/24/2005,91.4011
6/23/2005,92.0771
6/22/2005,93.3908
6/21/2005,93.314
6/20/2005,93.2602
6/17/2005,93.2295
6/16/2005,92.8853
6/15/2005,92.6481
6/14/2005,92.4722
6/13/2005,92.2579
6/10/2005,91.9672
6/9/2005,92.1814
6/8/2005,91.7453
6/7/2005,91.9136
6/6/2005,91.8447
6/3/2005,91.9289
6/2/2005,92.3956
6/1/2005,92.1967
5/31/2005,91.4163
5/27/2005,92.0054
5/26/2005,91.8524
5/25/2005,91.3627
5/24/2005,91.4315
5/23/2005,91.6458
5/20/2005,91.1409
5/19/2005,91.2709
5/18/2005,90.8883
5/17/2005,89.9626
5/16/2005,89.3658
5/13/2005,88.5394
5/12/2005,88.7154
5/11/2005,89.7024
5/10/2005,89.2127
5/9/2005,90.1462
5/6/2005,89.5876
5/5/2005,89.8708
5/4/2005,89.9013
5/3/2005,89.2127
5/2/2005,89.0597
4/29/2005,88.5624
4/28/2005,87.3765
4/27/2005,88.4859
4/26/2005,88.1416
4/25/2005,89.0062
4/22/2005,88.4247
4/21/2005,88.7613
4/20/2005,87.0704
4/19/2005,88.3023
4/18/2005,87.606
4/15/2005,87.3382
4/14/2005,88.5777
4/13/2005,89.7483
4/12/2005,90.8195
4/11/2005,90.3528
4/8/2005,90.2839
4/7/2005,91.2327
4/6/2005,90.743
4/5/2005,90.4293
4/4/2005,90.0008
4/1/2005,89.8478
3/31/2005,90.2533
3/30/2005,90.4216
3/29/2005,89.1592
3/28/2005,89.756
3/24/2005,89.6259
3/23/2005,89.5188
3/22/2005,89.4423
3/21/2005,90.3604
3/18/2005,90.6971
3/17/2005,90.9672
3/16/2005,90.7843
3/15/2005,91.5616
3/14/2005,92.3238
3/11/2005,91.7521
3/10/2005,92.3999
3/9/2005,92.1942
3/8/2005,93.2307
3/7/2005,93.5812
3/4/2005,93.5355
3/3/2005,92.3847
3/2/2005,92.3466
3/1/2005,92.3923
2/28/2005,91.9351
2/25/2005,92.5448
2/24/2005,91.6378
2/23/2005,91.0358
2/22/2005,90.388
2/18/2005,91.7521
2/17/2005,91.6302
2/16/2005,92.3771
2/15/2005,92.3161
2/14/2005,91.9732
2/11/2005,92.0417
2/10/2005,91.2568
2/9/2005,90.929
2/8/2005,91.615
2/7/2005,91.5083
2/4/2005,91.6302
2/3/2005,90.6623
2/2/2005,90.8986
2/1/2005,90.6242
1/31/2005,90.0526
1/28/2005,89.4963
1/27/2005,89.4963
1/26/2005,89.3438
1/25/2005,89.0771
1/24/2005,88.8256
1/21/2005,89.0008
1/20/2005,89.5496
1/19/2005,90.0983
1/18/2005,91.051
1/14/2005,90.1136
1/13/2005,89.6411
1/12/2005,90.3651
1/11/2005,90.0679
1/10/2005,90.6928
1/7/2005,90.266
1/6/2005,90.3956
1/5/2005,89.9383
1/4/2005,90.5633
1/3/2005,91.6836
12/31/2004,92.118
12/30/2004,92.3161
12/29/2004,92.4914
12/28/2004,92.3542
12/27/2004,91.8512
12/23/2004,92.0417
12/22/2004,91.9732
12/21/2004,91.7521
12/20/2004,91.051
12/17/2004,91.0282
12/16/2004,91.6393
12/15/2004,91.6925
12/14/2004,91.6242
12/13/2004,91.3056
12/10/2004,90.5167
12/9/2004,90.4257
12/8/2004,90.1071
12/7/2004,89.5837
12/6/2004,90.4257
12/3/2004,90.456
12/2/2004,90.5167
12/1/2004,90.4409
11/30/2004,89.4244
11/29/2004,89.3637
11/26/2004,89.7734
11/24/2004,89.8416
11/23/2004,89.6292
11/22/2004,89.4927
11/19/2004,89.0679
11/18/2004,90.0691
11/17/2004,89.9478
11/16/2004,89.4168
11/15/2004,90.0616
11/12/2004,89.8409
11/11/2004,89.1375
11/10/2004,88.4644
11/9/2004,88.3963
11/8/2004,88.5703
11/5/2004,88.6988
11/4/2004,88.1467
11/3/2004,86.9594
11/2/2004,85.8779
11/1/2004,85.8476
10/29/2004,85.6131
10/28/2004,85.6282
10/27/2004,85.3711
10/26/2004,84.3577
10/25/2004,83.0871
10/22/2004,83.1854
10/21/2004,84.1308
10/20/2004,83.5862
10/19/2004,83.7526
10/18/2004,84.4636
10/15/2004,84.1459
10/14/2004,83.677
10/13/2004,84.3577
10/12/2004,85.1064
10/11/2004,85.4392
10/8/2004,85.0913
10/7/2004,85.8022
10/6/2004,86.7324
10/5/2004,86.1426
10/4/2004,86.0971
10/1/2004,85.9535
9/30/2004,84.5241
9/29/2004,84.5845
9/28/2004,84.161
9/27/2004,83.7602
9/24/2004,84.2972
9/23/2004,83.9115
9/22/2004,84.3653
9/21/2004,85.4316
9/20/2004,85.061
9/17/2004,85.5753
9/16/2004,85.213
9/15/2004,84.957
9/14/2004,85.6047
9/13/2004,85.4315
9/10/2004,85.1528
9/9/2004,84.716
